"product_id","product_name","category","discounted_price","actual_price","discount_percentage","rating","rating_count","review_title"
"B08DCVRW98","SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",210,499,0.58,4,479,"Better than original sony remote control,Good delivery time,Recommend to buy,Value for money but with other considerations,Excellent,Good,Superb,Excellent product!! Works well"
"B0718ZN31Q","Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",600,4999,0.88,4.2,910,"Good quality but not superb,Good,Good,Not working properly,Must buy,Authentic. Orignal. Excellent,Not so good,Worth every paisa"
"B0162LYSFS","boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",805,1749,0.54,4.1,5626,"Worst product wornout after 2 months,Good product,Awesome | great,Worth a buy,Best Product!,Great one compare to original cable,Worked for a month, the power supply isn't as mentioned.,Ehh bhut lambi haii"
"B07PFJ5VQD","Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",161,595,0.73,4.3,14184,"Very good quality.,Nice product,Not a fast charger....,nice,A Good Type C adapter,Nice product,Value for money and easy to use.,Good"
"B01J8S6X2I","AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|DVICables",495,1100,0.55,4.4,25177,"Awsome quality,Nice item,Better Display Port Cable,Works! GTX1650 Super, DELL 2520D (MST),Value for money,Not Vesa certified cable.,YOU CAN BUY IT UNDOUBTEDLY.,Check Display settings as soon as you install this cable."
"B07V5YF4ND","LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ]","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",300,1199,0.75,3.5,466,"Good product,Switches,Remote is working,Center main button is very weak ,not working well,Punctuality. Delivered in time. Excellent,Remote,Sony Tv Remote,It works"
"B0B65P827P","Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",126,549,0.77,3.9,61,"Terrible,Charging status,Good quality,good charging,Nice product,Waste of Money.,Fast Charging Cable,Charching"
"B084MZYBTV","Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",603,849,0.29,4.5,474,"Osm,Very good build quality,supports fast charging,Worth the price.,Very nice,Quality,Durability King,Good quality at an affordable price."
"B097ZQTDVZ","7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",396,899,0.56,3.4,431,"When you can’t find the original this comes handy.,No voice communication,Acceptable for the price,Bad finish, but good product,No,voice recognition is not available,Nice Remote,worked find keys are hard"
"B0B5F3YZY4","Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening and Micro USB Port, Compatible with iPhone, iPad, Samsung Galaxy, OnePlus, Mi, Oppo, Vivo, iQOO, Xiaomi (1M, Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",451,1099,0.59,4,242,"Best rugged cable that supports most of the fast charging standards,It's good <U+0001F44D>,Nice cable, although higher ampere might heat up and damage the cable,Very nice product,Nice product with good quality,Great product, Greater utility, Greatest value provider!,Awesome,good prodct"
"B09G5TSGXV","Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",256,799,0.68,4,2905,"Average,Nice in this price,Nice,Nice,Good product but takes long time to be delivered,Misleading Title and description,Phone is not getting charged fast.,Works as expected"
"B006LW0WDQ","Amazon Basics 16-Gauge Speaker Wire - 50 Feet","Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",398,795,0.5,4.4,12091,"Good,Good Quality,Amazing,Wire cost,Quality and performance is excellent.,Really Impressive,Good and cheap!,GOOD ONE"
"B09YLX91QR","Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, White)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",180,399,0.55,4,1423,"GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100"
"B081FJWN52","Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",340,999,0.66,4.3,6255,"Good pick for Galaxy Note 9,Durable and quality product,Best Cable for Android Auto,The cable I will always carry when I pack my stuff for a ride.,Good charging capacity and data transfers,I bought it for my bike,Excellent,<U+0001F44D>"
"B0758F7KK7","Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",400,999,0.6,4,1236,"Good quality product with many screws and nuts,Nice product,Ok ok product,It’s accuracy,Screws can be a problem.,Good quality for 32"" TV,Perfect fit for my Sony TV,This costs approx 200 in the local market."
"B09L835C3V","Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",200,399,0.5,4.2,1335,"Cover is Little loose for Fire remote cover,I ordered this for colour,Pricing,Nice Product,Overpriced but good quality.,Remote stops working after 3 months,Perfect fot,Perfect size for amazon firestick"
"B098TV3L96","Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",340,1999,0.83,3.8,197,"Good,Good,Good,Mic is not working,Voice not working. You can't enable voice assistant in this remote,Quality is average, buttons are not smooth,Very good,Good"
"B08NCKT9FG","Boat A 350 Type C Cable 1.5m(Jet Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",295,798,0.63,4.4,28791,"Good Stuff... Recommended!!!,Need better quality,<U+090F><U+0915> <U+092E><U+091C><U+092C><U+0942><U+0924> <U+092A><U+094D><U+0930><U+094B><U+0921><U+0915><U+094D><U+091F> <U+0939><U+0948>,Good,best buy of this cable,Best for,Tough,Nil"
"B0B4T6MR8N","pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",88,800,0.89,3.9,1075,"The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good"
"B01GGKZ4NU","AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",547,995,0.45,4.2,29746,"Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesome<U+0001F60D>.,Does not support display,Good"
"B09BW2GP18","Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable, Made in India, 480Mbps Data transfer rate, Tested Durability with 8000+ bends (12 months warranty) - CRCMA0106sTC10, Black","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",130,1000,0.87,3.9,295,"Great value for money,Iys good,Poor quality,Good Quality & Great Charging Speed,Slow charging,Durable and fast,It doesn't fit to Samsung mobile,Very fast charge"
"B09B125CFJ","7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",352,799,0.56,3.6,323,"Good Product at this Price,Works well directly in front of TV,Iam so happy,Without battery how to check the remote control,Must buy,Good product…,Seven Mi remote,Worst"
"B09RQRZW2X","7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Android LED Ultra HD UHD Vu Tv Remote with Non Voice Feature without google assistant","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",503,899,0.44,3.7,185,"Netflix button not working others works well,Good,Compatible with Vu Premium TV,Not like the original one..  but not bad.,Not Good Quality,Working fine,Half of the button doesn’t work,Hardness"
"B07924P3C5","Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives 45cm","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",296,799,0.63,4.2,2117,"Cable is working properly,Sturdy,Ok,Its very slow in terms of speed,Good Cable,Plug fits little tight, but does the job fine,Good product,GOOD"
"B08N1WL9XW","FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type C,Micro USB & Lightning Iphone Cable,Made in India,1.5 Meter Long Cable(T101)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",180,599,0.7,4,9378,"Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
"B07VVXJ2P5","SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",96,399,0.76,3.6,1796,"Good product,Average product quality,Good,Good product,Nice product,Nice product,super product s,Set up box wall mounted without screws"
"B06XFTHCNY","CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",440,758,0.42,4.2,4296,"Good Built Quality Product.,Good quality cable,Useful product but plz check the output ports in ur tV,Nice product,Good,Very good,Good Quality,Best ever"
"B08CT62BM1","Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",300,999,0.7,4.3,2651,"Worth the money spent,Nice product also the sterdiness good as expected.,Not the correct charger for Samsung S9,Nice product,Superb,Doubts on fast charging,One time purchase,Good Product"
"B07CRL2GY6","boAt Rugged V3 Braided Micro USB Cable (Pearl White)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",296,799,0.63,4.2,94363,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet"
"B07DWFX9YS","Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black, 1.2 meter)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",780,1999,0.61,4.2,34540,"Looks more durable,cheap n best,Good length and charging speed.,Works,Works like a charm,stopped working,Good,Excellent Product"
"B01D5H90L4","AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",301,700,0.57,4.4,8714,"Good cable,This amazon basics cable does the job perfectly well.,Good, sturdy cable,Necessary product connector HDMI,Best quality cable I have had,Male to Female HDMI Extension Cable,very nice wire,Ultimate connectivity.... Using more than couple of years..."
"B07F1P8KNV","Wayona Nylon Braided Usb Type C 3Ft 1M 3A Fast Charger Cable For Samsung Galaxy S9 S8 (Wc3Cb1, Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",330,1099,0.7,4.2,10576,"Nice product .,Good quality Braided cable, VFM,Good cord, but has Earthing issue,Ok,Good product. Little bit fast charger for phones like redmi.,Fast charging is working properly,Money value product <U+0001F44C>,Cable a Nice product"
"B084N1BM9L","Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable for iPhone, iPad, Air Pods, 3.3 feet (1 meters) – Black","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",1299,1999,0.35,4.4,7318,"You might be able to get away by using other usb too,Built well but there are flaws.,Good alternative for Apple cable,Good alternative,Best buy,Good,Value for Money,Works as advertised."
"B09F6D21BY","7SEVEN Compatible LG TV Remote Suitable for LG Non Magic Smart tv Remote Control (Mouse & Voice Non-Support) MR20GA Prime Video and Netflix Hotkeys","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",800,1999,0.6,3,103,"Not good,No voice recognition, No pointer ray as in original LG remote. These features are not included,Best product,Not working properly,Doesnt work, dont buy,It doesn’t have pointer,Not working properly,Just perfect"
"B09LQQYNZQ","Realme Smart TV Stick 4K","Electronics|HomeAudio|MediaStreamingDevices|StreamingClients",4699,4699,0,4.5,224,"Great Product,Very good and working very nice,Horrible user experience on account of poor hardware,Not worthy. Laggy sometimes"
"B0B61HYR92","Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",200,999,0.8,4.2,85,"Good <U+0001F44D>,Good,Cable length is ok , quality is not good . In this price it is ok,MFS 100 cable,Good Quality,Good product but cable thickness should be more,Quality is excellent,Super service"
"B075ZTJ9XR","AmazonBasics High-Speed Braided HDMI Cable - 3 Feet - Supports Ethernet, 3D, 4K and Audio Return (Black)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",266,650,0.59,4.4,35877,"Satisfactory,Superb88,Good hdmi cable for 1080p 60 fps,Hdmi cable received,Amazing Product!!! Liked it!!!,Good product,Best product for me.,I'll strongly recommend this product to others."
"B0978V2CP6","Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27","Electronics|HomeTheater,TV&Video|AVReceivers&Amplifiers",1984,3100,0.36,4,897,"Good,Does the job. Works with two devices,Positive review- Almost good and useful,Hissing sound  output from (viSe TV) Vijay sales.,Acceptable sound, no hassle of charging,Excellent product,Not good range,Very good"
"B09LRZYBH1","KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Card, AUX Connectivity","Electronics|HomeAudio|Speakers|TowerSpeakers",2279,3999,0.43,3.8,282,"Simply good,Sound quality,FM Radio antenna isn't strong enough, rest features are value for money,SIZE,Product quantity is good,Value for money,Best,Found remote broken, please replace the remote only."
"B098LCVYPW","Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",350,999,0.65,4.2,513,"Good quality,Average product.,It fits perfectly on remote. Its Worth for the money I spent.,Good silicon cover for remote,It is perfect fit,Overall it a good product but little pricey,Great for fire stick 4k,Nice product"
"B09HV71RL1","Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14 Pro, 14 Pro Max, 14, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max, iPhone 12 Mini (2M, Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",720,1499,0.52,4.1,1045,"Good,I don’t like this product,Awesome product,Best cable for iphone xs .. works well with fast charging brick,Low quality pin but wire is fine,Excellent quality,Awesome quality and fast charging,Works fine"
"B075TJHWVC","Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation","Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",920,2299,0.6,4.2,3300,"Picture quality poor,Good,Very good product,Working fine till now,Good quality,Nice product,Nice picture quality,Nice sarvice"
"B09LV13JFB","LOHAYA Voice Assistant Remote Compatible for Airtel Xstream Set-Top Box Remote Control with Netflix Function (Black) (Non - Voice)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",400,999,0.6,3.3,23,"When I placed the order I was in doubt whether it would work or not but it works very well,Very bad <U+0001F61E><U+0001F61E>,Remote very <U+0001F44E> bad,Doesn’t works at all, material quality isn’t nearby the original one,No bluetooth"
"B09VH568H7","Amazon Brand - Solimo 3A Fast Charging Tough Type C USB Data Cable  – 1 Meter","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",120,299,0.6,3.8,51,"Good product, worth it,Not worthy to buy,good ok to use,Very nice product,Useless product,Very poor quality,Within 10 days of purchase the charging cable has started showing 36 hours for a full charge,stopped working in hardly 10 days waste of money C-type connector came out of plastic part"
"B08TZD7FQN","Astigo Compatible Remote Control for Mi Smart LED 4A (43""/32"")","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",300,599,0.5,3.7,708,"Value for Money,Costlier than the original product, works somewhat same.,Bad quality.,Ok,Product is good,Poor quality remote control,Nice product,Good product"
"B09PTT8DZF","Lenovo USB A to Type-C Tangle-free  Aramid fiber braided 1.2m cable with 4A Fast charging & 480 MBPS data transmission, certified 10000+ bend lifespan, Metallic Grey","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",415,670,0.38,3.9,523,"Nice one,Not up to the mark.,Nice product working in Asus zen pro mobile,Good product <U+0001F44D><U+0001F44D><U+0001F44D>,Working everything as expected,VERY GOOD QUALITY,Lenovo USB A to Type-C Tangle-free  Aramid fiber braided 1.2m cable with 4A Fast charging,Nice Products"
